2.584270	3.23241e+06	3.22384e+06	3.30801e+06	3.30801e+06	30337.7   	23481.5   	6258.63   	8017.98   	5793.59   
2.602996	3.27613e+06	3.26583e+06	3.35006e+06	3.35006e+06	30753.8   	23765.9   	6315.23   	8081.46   	5848.84   
2.621723	3.31985e+06	3.30782e+06	3.39211e+06	3.39211e+06	31169.8   	24050.2   	6371.84   	8144.95   	5904.09   
2.640449	3.36356e+06	3.34981e+06	3.43415e+06	3.43415e+06	31585.9   	24334.6   	6428.44   	8208.43   	5959.33   
2.659176	3.40728e+06	3.3918e+06	3.4762e+06	3.4762e+06	32001.9   	24619     	6485.04   	8271.91   	6014.58   
2.677903	3.451e+06 	3.43379e+06	3.51825e+06	3.51825e+06	32418     	24903.4   	6541.65   	8335.39   	6069.83   
2.696629	3.49472e+06	3.47578e+06	3.56029e+06	3.56029e+06	32834     	25187.7   	6598.25   	8398.88   	6125.07   
2.715356	3.53844e+06	3.51777e+06	3.60234e+06	3.60234e+06	33250.1   	25472.1   	6654.86   	8462.36   	6180.32   
2.734082	3.58216e+06	3.55976e+06	3.64439e+06	3.64439e+06	33666.1   	25756.5   	6711.46   	8525.84   	6235.57   
2.752809	3.62588e+06	3.60175e+06	3.68643e+06	3.68643e+06	34082.2   	26040.9   	6768.06   	8589.32   	6290.81   
2.771536	3.66959e+06	3.64374e+06	3.72848e+06	3.72848e+06	34498.2   	26325.3   	6824.67   	8652.81   	6346.06   
2.790262	3.71331e+06	3.68573e+06	3.77053e+06	3.77053e+06	34914.3   	26609.6   	6881.27   	8716.29   	6401.31   
2.808989	3.75703e+06	3.72772e+06	3.81257e+06	3.81257e+06	35330.3   	26894     	6937.88   	8779.77   	6456.55   
2.827715	3.80075e+06	3.76971e+06	3.85462e+06	3.85462e+06	35746.4   	27178.4   	6994.48   	8843.26   	6511.8    
2.846442	3.84447e+06	3.81171e+06	3.89667e+06	3.89667e+06	36162.4   	27462.8   	7051.08   	8906.74   	6567.05   
2.865169	3.88819e+06	3.8537e+06	3.93871e+06	3.93871e+06	36578.5   	27747.2   	7107.69   	8970.22   	6622.29   
2.883895	3.93191e+06	3.89569e+06	3.98076e+06	3.98076e+06	36994.5   	28031.5   	7164.29   	9033.7    	6677.54   
2.902622	3.97562e+06	3.93768e+06	4.02281e+06	4.02281e+06	37410.6   	28315.9   	7220.9    	9097.19   	6732.78   
2.921348	4.01934e+06	3.97967e+06	4.06485e+06	4.06485e+06	37826.6   	28600.3   	7277.5    	9160.67   	6788.03   
