! 115Cd energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
110.000000	0.00026462	110.000000	0.000265287	110.000000	0.000260896	110.000000	0.000264796	110.000000	0.000262514	110.000000	0.000265209	110.000000	7.81034e-08	
115.000000	0.000256573	115.000000	0.000257388	115.000000	0.000253591	115.000000	0.000256737	115.000000	0.00025489	115.000000	0.000257313	115.000000	7.5021e-08	
120.000000	0.000249116	120.000000	0.000250063	120.000000	0.000246787	120.000000	0.000249275	120.000000	0.000247853	120.000000	0.000249991	120.000000	7.21827e-08	
125.000000	0.000242186	125.000000	0.000243251	125.000000	0.000240449	125.000000	0.000242348	125.000000	0.000241304	125.000000	0.000243181	125.000000	6.95602e-08	
130.000000	0.000235727	130.000000	0.0002369 	130.000000	0.00023454	130.000000	0.000235901	130.000000	0.000235221	130.000000	0.000236833	130.000000	6.71295e-08	
135.000000	0.000229691	135.000000	0.000230966	135.000000	0.000228998	135.000000	0.000229885	135.000000	0.000229528	135.000000	0.000230901	135.000000	6.48699e-08	
140.000000	0.000224038	140.000000	0.000225408	140.000000	0.000223805	140.000000	0.000224259	140.000000	0.000224221	140.000000	0.000225345	140.000000	6.27637e-08	
145.000000	0.00021873	145.000000	0.000220193	145.000000	0.000218929	145.000000	0.000218987	145.000000	0.000219223	145.000000	0.000220132	145.000000	6.07957e-08	
150.000000	0.000213737	150.000000	0.000215289	150.000000	0.00021433	150.000000	0.000214036	150.000000	0.000214543	150.000000	0.00021523	150.000000	5.89524e-08	
155.000000	0.00020659	155.000000	0.00021067	155.000000	0.000209985	155.000000	0.000209378	155.000000	0.000210128	155.000000	0.000210613	155.000000	5.72223e-08	
160.000000	0.000202459	160.000000	0.000206312	160.000000	0.000205879	160.000000	0.000204989	160.000000	0.000205966	160.000000	0.000206256	160.000000	5.5595e-08	
165.000000	0.000198554	165.000000	0.000202193	165.000000	0.000202001	165.000000	0.000200846	165.000000	0.000202044	165.000000	0.000202139	165.000000	5.40615e-08	
170.000000	0.000194858	170.000000	0.000198295	170.000000	0.000198332	170.000000	0.000196929	170.000000	0.000198317	170.000000	0.000198242	170.000000	5.26139e-08	
175.000000	0.000191353	175.000000	0.0001946 	175.000000	0.000194852	175.000000	0.00019322	175.000000	0.000194795	175.000000	0.000194549	175.000000	5.12449e-08	
180.000000	0.000188025	180.000000	0.000191093	180.000000	0.000191541	180.000000	0.000189703	180.000000	0.000191455	180.000000	0.000191043	180.000000	4.99483e-08	
185.000000	0.000184862	185.000000	0.00018776	185.000000	0.000188385	185.000000	0.000186365	185.000000	0.000188275	185.000000	0.000187712	185.000000	4.87185e-08	
190.000000	0.00018185	190.000000	0.000184589	190.000000	0.000185377	190.000000	0.000183191	190.000000	0.000185256	190.000000	0.000184541	190.000000	4.75502e-08	
195.000000	0.000178979	195.000000	0.000181568	195.000000	0.00018251	195.000000	0.00018017	195.000000	0.00018238	195.000000	0.000181521	195.000000	4.6439e-08	
200.000000	0.00017624	200.000000	0.000178687	200.000000	0.000179777	200.000000	0.000177292	200.000000	0.00017963	200.000000	0.000178641	200.000000	4.53807e-08	
210.000000	0.00017112	210.000000	0.000173307	210.000000	0.000174678	210.000000	0.000171926	210.000000	0.000174511	210.000000	0.000173264	210.000000	4.34081e-08	
220.000000	0.00016643	220.000000	0.000168385	220.000000	0.000169996	220.000000	0.000167023	220.000000	0.000169812	220.000000	0.000168343	220.000000	4.16064e-08	
230.000000	0.000162116	230.000000	0.000163864	230.000000	0.000165693	230.000000	0.000162528	230.000000	0.000165506	230.000000	0.000163824	230.000000	3.99542e-08	
240.000000	0.000158134	240.000000	0.000159699	240.000000	0.000161733	240.000000	0.000158393	240.000000	0.000161531	240.000000	0.000159661	240.000000	3.84332e-08	
250.000000	0.000154449	250.000000	0.00015585	250.000000	0.000158063	250.000000	0.000154577	250.000000	0.000157861	250.000000	0.000155813	250.000000	3.70283e-08	
