! 91Sr energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
300.000000	8.76729e-05	300.000000	8.80432e-05	300.000000	8.95389e-05	300.000000	8.74292e-05	300.000000	8.95336e-05	300.000000	8.80231e-05	300.000000	2.00896e-08	
310.000000	8.61204e-05	310.000000	8.64447e-05	310.000000	8.79902e-05	310.000000	8.5856e-05	310.000000	8.79818e-05	310.000000	8.64252e-05	310.000000	1.94953e-08	
320.000000	8.46605e-05	320.000000	8.49442e-05	320.000000	8.65324e-05	320.000000	8.43807e-05	320.000000	8.65242e-05	320.000000	8.49252e-05	320.000000	1.89365e-08	
330.000000	8.32852e-05	330.000000	8.35332e-05	330.000000	8.5162e-05	330.000000	8.29949e-05	330.000000	8.51532e-05	330.000000	8.35148e-05	330.000000	1.84101e-08	
340.000000	8.19874e-05	340.000000	8.22041e-05	340.000000	8.38724e-05	340.000000	8.16908e-05	340.000000	8.38646e-05	340.000000	8.21862e-05	340.000000	1.79132e-08	
350.000000	8.07609e-05	350.000000	8.09502e-05	350.000000	8.26563e-05	350.000000	8.04618e-05	350.000000	8.26457e-05	350.000000	8.09327e-05	350.000000	1.74435e-08	
360.000000	7.96002e-05	360.000000	7.97654e-05	360.000000	8.15086e-05	360.000000	7.93017e-05	360.000000	8.14958e-05	360.000000	7.97484e-05	360.000000	1.69987e-08	
370.000000	7.85001e-05	370.000000	7.86444e-05	370.000000	8.04229e-05	370.000000	7.82051e-05	370.000000	8.04099e-05	370.000000	7.86278e-05	370.000000	1.65769e-08	
380.000000	7.74561e-05	380.000000	7.75824e-05	380.000000	7.93921e-05	380.000000	7.71671e-05	380.000000	7.9378e-05	380.000000	7.75662e-05	380.000000	1.61764e-08	
390.000000	7.64642e-05	390.000000	7.65749e-05	390.000000	7.84125e-05	390.000000	7.61834e-05	390.000000	7.8401e-05	390.000000	7.65591e-05	390.000000	1.57954e-08	
400.000000	7.55206e-05	400.000000	7.5618e-05	400.000000	7.74824e-05	400.000000	7.525e-05 	400.000000	7.74749e-05	400.000000	7.56026e-05	400.000000	1.54327e-08	
410.000000	7.46221e-05	410.000000	7.47082e-05	410.000000	7.66003e-05	410.000000	7.43634e-05	410.000000	7.65919e-05	410.000000	7.46931e-05	410.000000	1.50869e-08	
420.000000	7.37656e-05	420.000000	7.38422e-05	420.000000	7.57639e-05	420.000000	7.35202e-05	420.000000	7.57525e-05	420.000000	7.38275e-05	420.000000	1.47569e-08	
430.000000	7.29483e-05	430.000000	7.30171e-05	430.000000	7.4968e-05	430.000000	7.27175e-05	430.000000	7.49542e-05	430.000000	7.30027e-05	430.000000	1.44415e-08	
440.000000	7.21677e-05	440.000000	7.22302e-05	440.000000	7.42076e-05	440.000000	7.19526e-05	440.000000	7.41922e-05	440.000000	7.2216e-05	440.000000	1.41398e-08	
450.000000	7.14215e-05	450.000000	7.1479e-05	450.000000	7.34796e-05	450.000000	7.1223e-05	450.000000	7.34641e-05	450.000000	7.14651e-05	450.000000	1.3851e-08	
460.000000	7.07076e-05	460.000000	7.07612e-05	460.000000	7.27824e-05	460.000000	7.05266e-05	460.000000	7.27698e-05	460.000000	7.07477e-05	460.000000	1.35742e-08	
470.000000	7.0024e-05	470.000000	7.00749e-05	470.000000	7.21154e-05	470.000000	6.98611e-05	470.000000	7.2107e-05	470.000000	7.00616e-05	470.000000	1.33086e-08	
480.000000	6.93689e-05	480.000000	6.94181e-05	480.000000	7.14785e-05	480.000000	6.92248e-05	480.000000	7.14708e-05	480.000000	6.9405e-05	480.000000	1.30536e-08	
490.000000	6.87407e-05	490.000000	6.8789e-05	490.000000	7.08706e-05	490.000000	6.86159e-05	490.000000	7.08621e-05	490.000000	6.87762e-05	490.000000	1.28086e-08	
