CoboID,AsadID,AgetID,ChannelID,PadID
0,0,1,57,263
0,0,1,54,284
0,0,1,52,302
0,0,1,50,268
0,0,1,48,285
0,0,1,46,305
0,0,1,43,269
0,0,1,41,324
0,0,1,39,270
0,0,1,37,325
0,0,1,35,271
0,0,1,33,308
0,0,1,31,272
0,0,1,29,296
0,0,1,27,337
0,0,1,25,297
0,0,1,23,330
0,0,1,20,301
0,0,1,18,293
0,0,1,16,315
0,0,1,14,313
0,0,1,12,319
0,0,1,9,279
0,0,1,7,276
0,0,1,5,278
0,0,1,3,318
0,0,1,1,282
0,0,1,66,257
0,0,1,64,258
0,0,1,62,261
0,0,1,60,262
0,0,1,58,265
0,0,1,55,266
0,0,1,53,267
0,0,1,51,303
0,0,1,49,304
0,0,1,47,286
0,0,1,44,323
0,0,1,42,287
0,0,1,40,306
0,0,1,38,288
0,0,1,36,307
0,0,1,34,289
0,0,1,32,290
0,0,1,30,300
0,0,1,28,298
0,0,1,26,294
0,0,1,24,295
0,0,1,21,299
0,0,1,19,275
0,0,1,17,322
0,0,1,15,277
0,0,1,13,317
0,0,1,10,281
0,0,1,8,321
0,0,1,6,280
0,0,1,4,316
0,0,1,2,283
0,0,1,0,320
0,0,0,67,314
0,0,0,65,509
0,0,0,63,355
0,0,0,61,392
0,0,0,59,339
0,0,0,57,342
0,0,0,54,369
0,0,0,52,373
0,0,0,50,371
0,0,0,48,375
0,0,0,46,332
0,0,0,43,338
0,0,0,41,359
0,0,0,39,370
0,0,0,37,357
0,0,0,35,358
0,0,0,33,353
0,0,0,31,354
0,0,0,29,406
0,0,0,27,438
0,0,0,25,405
0,0,0,23,452
0,0,0,20,451
0,0,0,18,436
0,0,0,16,420
0,0,0,14,404
0,0,0,12,419
0,0,0,9,403
0,0,0,7,401
0,0,0,5,402
0,0,0,3,350
0,0,0,1,367
0,0,0,66,408
0,0,0,64,352
0,0,0,62,341
0,0,0,60,390
0,0,0,58,407
0,0,0,55,340
0,0,0,53,335
0,0,0,51,331
0,0,0,49,372
0,0,0,47,333
0,0,0,44,334
0,0,0,42,374
0,0,0,40,336
0,0,0,38,376
0,0,0,36,370
0,0,0,34,356
0,0,0,32,351
0,0,0,30,423
0,0,0,28,422
0,0,0,26,437
0,0,0,24,389
0,0,0,21,421
0,0,0,19,465
0,0,0,17,388
0,0,0,15,435
0,0,0,13,387
0,0,0,10,434
0,0,0,8,386
0,0,0,6,385
0,0,0,4,368
0,0,0,2,366
0,0,0,0,349
0,1,3,67,384
0,1,3,65,365
0,1,3,63,400
0,1,3,61,399
0,1,3,59,450
0,1,3,57,416
0,1,3,54,449
0,1,3,52,431
0,1,3,50,-1
0,1,3,48,446
0,1,3,46,460
0,1,3,43,462
0,1,3,41,475
0,1,3,39,476
0,1,3,37,398
0,1,3,35,487
0,1,3,33,485
0,1,3,31,471
0,1,3,29,428
0,1,3,27,504
0,1,3,25,397
0,1,3,23,484
0,1,3,20,459
0,1,3,18,381
0,1,3,16,413
0,1,3,14,347
0,1,3,12,486
0,1,3,9,482
0,1,3,7,493
0,1,3,5,473
0,1,3,3,497
0,1,3,1,414
0,1,3,66,382
0,1,3,64,383
0,1,3,62,418
0,1,3,60,417
0,1,3,58,433
0,1,3,55,432
0,1,3,53,448
0,1,3,51,447
0,1,3,49,464
0,1,3,47,463
0,1,3,44,461
0,1,3,42,477
0,1,3,40,474
0,1,3,38,488
0,1,3,36,429
0,1,3,34,444
0,1,3,32,483
0,1,3,30,494
0,1,3,28,503
0,1,3,26,430
0,1,3,24,364
0,1,3,21,457
0,1,3,19,445
0,1,3,17,495
0,1,3,15,415
0,1,3,13,472
0,1,3,10,470
0,1,3,8,502
0,1,3,6,458
0,1,3,4,496
0,1,3,2,346
0,1,3,0,508
0,1,2,67,425
0,1,2,65,442
0,1,2,63,378
0,1,2,61,380
0,1,2,59,394
0,1,2,57,456
0,1,2,54,327
0,1,2,52,396
0,1,2,50,292
0,1,2,48,469
0,1,2,46,328
0,1,2,43,395
0,1,2,41,379
0,1,2,39,311
0,1,2,37,506
0,1,2,35,411
0,1,2,33,500
0,1,2,31,499
0,1,2,29,491
0,1,2,27,490
0,1,2,25,481
0,1,2,23,479
0,1,2,20,468
0,1,2,18,467
0,1,2,16,453
0,1,2,14,455
0,1,2,12,424
0,1,2,9,439
0,1,2,7,360
0,1,2,5,377
0,1,2,3,291
0,1,2,1,309
0,1,2,66,412
0,1,2,64,410
0,1,2,62,310
0,1,2,60,344
0,1,2,58,427
0,1,2,55,361
0,1,2,53,363
0,1,2,51,329
0,1,2,49,426
0,1,2,47,312
0,1,2,44,362
0,1,2,42,348
0,1,2,40,345
0,1,2,38,443
0,1,2,36,507
0,1,2,34,505
0,1,2,32,501
0,1,2,30,498
0,1,2,28,492
0,1,2,26,489
0,1,2,24,480
0,1,2,21,478
0,1,2,19,466
0,1,2,17,454
0,1,2,15,440
0,1,2,13,441
0,1,2,10,409
0,1,2,8,393
0,1,2,6,343
0,1,2,4,326
0,1,2,2,273
0,1,2,0,274
