! 134Ba energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
340.000000	0.000177185	340.000000	0.000178144	340.000000	0.000183179	340.000000	0.000176738	340.000000	0.000182463	340.000000	0.000178107	340.000000	3.74937e-08	
350.000000	0.000174578	350.000000	0.000175459	350.000000	0.000180642	350.000000	0.000174112	350.000000	0.000179949	350.000000	0.000175423	350.000000	3.65138e-08	
360.000000	0.000172109	360.000000	0.00017292	360.000000	0.000178239	360.000000	0.000171632	360.000000	0.000177577	360.000000	0.000172884	360.000000	3.55859e-08	
370.000000	0.000169768	370.000000	0.000170515	370.000000	0.000175958	370.000000	0.000169286	370.000000	0.000175336	370.000000	0.00017048	370.000000	3.47059e-08	
380.000000	0.000167544	380.000000	0.000168235	380.000000	0.000173796	380.000000	0.000167064	380.000000	0.000173198	380.000000	0.000168201	380.000000	3.387e-08 	
390.000000	0.00016543	390.000000	0.000166071	390.000000	0.000171746	390.000000	0.000164957	390.000000	0.000171174	390.000000	0.000166038	390.000000	3.30751e-08	
400.000000	0.000163418	400.000000	0.000164014	400.000000	0.000169799	400.000000	0.000162957	400.000000	0.000169256	400.000000	0.000163982	400.000000	3.2318e-08	
410.000000	0.000161501	410.000000	0.000162057	410.000000	0.000167946	410.000000	0.000161056	410.000000	0.00016742	410.000000	0.000162026	410.000000	3.15963e-08	
420.000000	0.000159672	420.000000	0.000160194	420.000000	0.000166177	420.000000	0.000159248	420.000000	0.000165675	420.000000	0.000160163	420.000000	3.09073e-08	
430.000000	0.000157927	430.000000	0.000158417	430.000000	0.000164488	430.000000	0.000157526	430.000000	0.000164015	430.000000	0.000158387	430.000000	3.02489e-08	
440.000000	0.000156259	440.000000	0.000156722	440.000000	0.000162878	440.000000	0.000155884	440.000000	0.000162427	440.000000	0.000156692	440.000000	2.96191e-08	
450.000000	0.000154663	450.000000	0.000155103	450.000000	0.000161341	450.000000	0.000154317	450.000000	0.000160908	450.000000	0.000155074	450.000000	2.9016e-08	
460.000000	0.000153136	460.000000	0.000153555	460.000000	0.000159874	460.000000	0.000152821	460.000000	0.00015946	460.000000	0.000153527	460.000000	2.8438e-08	
470.000000	0.000151673	470.000000	0.000152075	470.000000	0.00015847	470.000000	0.000151392	470.000000	0.000158079	470.000000	0.000152047	470.000000	2.78834e-08	
480.000000	0.000150271	480.000000	0.000150658	480.000000	0.000157127	480.000000	0.000150024	480.000000	0.000156749	480.000000	0.00015063	480.000000	2.73509e-08	
490.000000	0.000148926	490.000000	0.0001493 	490.000000	0.000155841	490.000000	0.000148715	490.000000	0.000155475	490.000000	0.000149273	490.000000	2.68392e-08	
500.000000	0.000147635	500.000000	0.000147998	500.000000	0.000154608	500.000000	0.000147461	500.000000	0.000154257	500.000000	0.000147972	500.000000	2.6347e-08	
520.000000	0.000145202	520.000000	0.00014555	520.000000	0.000152285	520.000000	0.000145105	520.000000	0.000151964	520.000000	0.000145525	520.000000	2.54169e-08	
540.000000	0.000142951	540.000000	0.000143291	540.000000	0.000150144	540.000000	0.000142935	540.000000	0.000149845	540.000000	0.000143267	540.000000	2.45527e-08	
560.000000	0.000140865	560.000000	0.000141202	560.000000	0.000148165	560.000000	0.00014093	560.000000	0.000147889	560.000000	0.000141178	560.000000	2.37475e-08	
580.000000	0.000138927	580.000000	0.000139265	580.000000	0.000146328	580.000000	0.000139075	580.000000	0.000146069	580.000000	0.000139242	580.000000	2.29953e-08	
600.000000	0.000137124	600.000000	0.000137467	600.000000	0.000144615	600.000000	0.000137353	600.000000	0.000144385	600.000000	0.000137445	600.000000	2.22912e-08	
620.000000	0.000135442	620.000000	0.000135794	620.000000	0.000143021	620.000000	0.000135753	620.000000	0.00014281	620.000000	0.000135772	620.000000	2.16305e-08	
640.000000	0.000133872	640.000000	0.000134234	640.000000	0.000141543	640.000000	0.000134263	640.000000	0.000141345	640.000000	0.000134213	640.000000	2.10093e-08	
660.000000	0.000132404	660.000000	0.000132779	660.000000	0.000140163	660.000000	0.000132874	660.000000	0.000139978	660.000000	0.000132759	660.000000	2.04241e-08	
680.000000	0.000131029	680.000000	0.000131418	680.000000	0.000138868	680.000000	0.000131576	680.000000	0.000138695	680.000000	0.000131399	680.000000	1.98718e-08	
700.000000	0.000129741	700.000000	0.000130145	700.000000	0.000137654	700.000000	0.000130361	700.000000	0.000137499	700.000000	0.000130126	700.000000	1.93498e-08	
720.000000	0.000128531	720.000000	0.000128952	720.000000	0.000136518	720.000000	0.000129224	720.000000	0.000136372	720.000000	0.000128933	720.000000	1.88555e-08	
740.000000	0.000127395	740.000000	0.000127832	740.000000	0.000135451	740.000000	0.000128157	740.000000	0.000135314	740.000000	0.000127814	740.000000	1.83867e-08	
760.000000	0.000126327	760.000000	0.000126781	760.000000	0.000134449	760.000000	0.000127154	760.000000	0.000134323	760.000000	0.000126763	760.000000	1.79416e-08	
780.000000	0.000125322	780.000000	0.000125793	780.000000	0.000133507	780.000000	0.000126212	780.000000	0.000133387	780.000000	0.000125775	780.000000	1.75183e-08	
